,Major,Minor,ZipCode,DocumentDate,SalePrice,SqFtLot,SqFtTotLiving,Nuisances,Has_Nuisance,TrafficNoise,PowerLines,OtherNuisances,Is_WaterFrontLocation,WaterFrontLocation,Has_Porch,Has_OpenPorch,Has_EnclosedPorch,View_MtRainier,View_Olympics,View_Cascades,SeattleSkyline,View_PugetSound,View_LakeWashington,View_LakeSammamish,View_SmallLakeRiverCreek,BldgGrade,Has_Deck,Has_Finished_Basement,Has_Attached_Garage
14868,413944,360,98006,2019-03-27,1200000,9972,2900,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,1,0,1
14869,413944,120,98006,2019-05-24,1175000,11639,2610,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,1,0,1
14870,413944,250,98006,2019-06-11,1316500,10539,2760,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,1
14871,413944,310,98006,2019-07-18,1385000,9277,4350,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,1,1
14872,413944,290,98006,2019-09-29,1135000,10848,3190,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,1
14873,413944,650,98006,2019-11-12,1050000,16454,2550,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,1,1
14874,413945,10,98006,2019-02-14,1100000,9174,2470,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
14875,413945,710,98006,2019-04-29,1830000,12482,4310,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,11.0,0,0,1
14876,413945,770,98006,2019-07-15,1288000,11505,5450,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,1,1
14877,413945,510,98006,2019-12-10,1318000,11520,3373,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
14878,413945,390,98006,2019-12-18,1120000,8345,3240,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,1
14879,413947,80,98006,2019-09-06,2300000,11146,5300,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,4,0,0,1,4,0,11.0,1,1,1
14880,413948,370,98006,2019-02-08,2050000,12655,5110,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,3,0,0,0,2,0,11.0,0,1,1
14881,413948,140,98006,2019-04-01,1515000,15957,3480,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,2,0,0,0,1,0,11.0,0,0,1
14882,413948,50,98006,2019-04-23,1500000,9768,4070,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,2,0,0,0,2,0,11.0,1,1,1
14883,413948,320,98006,2019-07-17,2230000,12341,5070,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,3,0,0,0,3,0,11.0,0,1,1
14884,413948,340,98006,2019-09-05,1970000,13910,5000,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,3,0,0,0,3,0,11.0,0,1,1
14885,413948,390,98006,2019-10-28,1775000,15124,3890,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,2,0,0,0,1,0,11.0,1,1,1
14886,413949,50,98006,2019-07-12,1710000,11514,4030,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,2,0,0,0,2,0,11.0,1,1,1
14887,413949,190,98006,2019-07-16,1960000,12426,4410,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,3,0,0,0,1,0,11.0,1,1,1
14888,413950,270,98006,2019-05-16,1900000,11366,4180,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,3,0,0,0,2,0,11.0,1,1,1
14889,413955,90,98006,2019-08-29,1460000,8713,3450,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,1
14890,413955,100,98006,2019-10-29,1445000,9726,3810,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
14891,413955,60,98006,2019-12-02,1490000,7305,3810,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
14892,413960,20,98006,2019-05-10,1234700,12781,2630,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,0,1
14893,413960,370,98006,2019-05-20,1242500,14867,3460,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
14894,413966,440,98006,2019-04-26,1688000,17909,5000,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,1,1,1
14895,413966,330,98006,2019-05-01,1425000,16877,3800,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
14896,413966,120,98006,2019-06-29,1610000,14910,5430,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,1,1,1
14897,413970,60,98006,2019-03-27,1096000,4209,2620,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
14898,413970,150,98006,2019-05-09,1150000,5139,3330,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,1,0
14899,413970,170,98006,2019-05-13,1090000,3355,3330,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,1,0
14900,413990,260,98006,2019-01-04,1430000,32360,4050,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,11.0,1,0,1
14901,413990,210,98006,2019-04-18,1625000,36200,4410,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,10.0,1,0,1
14902,413990,230,98006,2019-05-20,2325000,31860,5050,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,11.0,0,0,1
14903,414050,60,98028,2019-05-21,521000,9310,1480,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
14904,414050,65,98028,2019-11-08,493500,9450,1340,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0
14905,414090,305,98028,2019-09-12,850000,10500,2890,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
14906,414090,250,98028,2019-10-30,755000,17775,2350,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14907,414091,40,98028,2019-06-10,415000,5974,1834,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
14908,414100,100,98040,2019-05-02,2049000,11366,3680,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,1,0,1
14909,414100,190,98040,2019-07-08,2200000,14459,4000,No Nuisances,0,0,0,0,1,Other lake,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
14910,414100,130,98040,2019-08-27,2000000,9617,3390,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,10.0,1,0,1
14911,414101,380,98040,2019-06-17,2180000,13498,3840,No Nuisances,0,0,0,0,1,Other lake,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
14912,414101,390,98040,2019-06-20,2197500,12331,3460,No Nuisances,0,0,0,0,1,Other lake,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,1
14913,414101,180,98040,2019-07-24,1855000,11041,2690,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,1
14914,414101,110,98040,2019-09-17,2147500,15335,4330,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,1,0,0,10.0,1,1,1
14915,414101,150,98040,2019-12-18,2085000,14319,3380,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
14916,414130,150,98008,2019-06-20,685000,10815,1280,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,0
14917,414130,140,98008,2019-09-05,1558000,13012,3970,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,0,1
14918,414140,100,98008,2019-07-19,915000,9720,2050,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
14919,414140,120,98008,2019-08-29,850000,8727,2050,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
14920,414165,310,98008,2019-05-08,1050000,14000,2250,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,0,1
14921,414165,170,98008,2019-06-07,950000,9600,2230,Traffic Noise,1,2,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,6.0,1,0,1
14922,414167,210,98040,2019-04-14,1820000,21926,3560,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,1,0,1
14923,414168,180,98178,2019-09-26,552000,5760,1610,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
14924,414175,20,98178,2019-04-17,1560000,5110,3180,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
14925,414175,130,98178,2019-05-31,1480000,5103,3060,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
14926,414175,140,98178,2019-07-02,1699988,5037,3530,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
14927,414180,15,98122,2019-10-02,1260000,4000,2520,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
14928,414245,100,98038,2019-01-17,495000,3600,2210,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
14929,414245,390,98038,2019-02-27,455000,4921,1890,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
14930,414245,160,98038,2019-04-29,400000,3600,1300,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
14931,414480,130,98056,2019-07-12,9775000,7166,3670,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,1,0
14932,414480,90,98056,2019-07-12,9775000,7670,4190,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,0,1,0
14933,414480,150,98056,2019-07-12,9775000,7580,4490,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,2,0,0,8.0,0,1,1
14934,414552,110,98056,2019-01-07,1175000,6600,4240,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,1,1,1
14935,414680,115,98103,2019-10-28,850000,5535,930,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
14936,414680,95,98103,2019-11-20,720000,6150,860,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
14937,414680,110,98103,2019-05-08,2275000,6150,3290,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,1,1
14938,414930,35,98033,2019-10-02,1650000,7080,2580,No Nuisances,0,0,0,0,0,None,0,0,0,0,2,0,0,0,0,0,0,5.0,1,1,1
14939,415180,340,98033,2019-07-01,1403000,6355,2560,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
14940,415180,485,98033,2019-09-16,950000,6005,910,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0
14941,415180,345,98033,2019-11-07,1000000,6070,1180,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,1
14942,415180,470,98033,2019-12-05,1315000,5973,1180,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,1
14943,415430,5580,98118,2019-02-12,915000,7200,2010,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,2,0,0,7.0,1,0,1
14944,415430,3735,98118,2019-04-16,865000,3600,2180,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,1,0,0,5.0,1,1,0
14945,415430,3360,98118,2019-04-24,550000,7200,1010,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
14946,415430,1400,98118,2019-04-25,831525,7200,1330,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,1,0,0,5.0,1,0,0
14947,415430,2145,98118,2019-05-20,1225000,6600,3200,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
14948,415430,2075,98118,2019-05-23,1395000,7200,2550,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,0,0
14949,415430,2805,98118,2019-06-17,800000,7200,2060,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
14950,415430,115,98118,2019-07-01,1950000,7140,3610,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,1,1
14951,415430,1515,98118,2019-08-09,777500,3000,1780,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
14952,415430,2505,98118,2019-09-19,585000,5400,900,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14953,415430,4805,98118,2019-10-08,1025000,7200,2090,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,0
14954,415430,4270,98118,2019-10-17,905000,7200,1920,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
14955,415430,3030,98118,2019-11-18,795000,7200,2520,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
14956,415430,2530,98118,2019-11-22,615000,6000,1550,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14957,415430,2655,98118,2019-12-13,798000,3758,1830,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
14958,415430,3075,98118,2019-08-18,1198000,5400,2670,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
14959,415630,350,98038,2019-04-09,370000,9601,1720,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
14960,415630,640,98038,2019-05-03,455000,9624,1600,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
14961,415630,320,98038,2019-06-18,439950,9602,1680,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
14962,415630,160,98038,2019-07-12,385000,9767,1780,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14963,415630,80,98038,2019-08-09,382000,9684,1560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
14964,415670,72,98028,2019-07-22,1225000,16300,2270,No Nuisances,0,0,0,0,1,River or slough,0,0,0,0,0,0,0,0,0,0,4,7.0,1,0,1
14965,415760,140,98007,2019-06-18,889988,12743,2560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
14966,415800,50,98003,2019-06-05,415000,15480,1700,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
14967,416410,160,98028,2019-05-23,850000,23899,2390,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14968,416660,675,98023,2019-02-27,520000,44867,3000,No Nuisances,0,0,0,0,0,None,0,0,0,0,2,0,0,2,0,0,0,6.0,1,1,0
14969,416660,671,98023,2019-05-10,575000,16000,4280,No Nuisances,0,0,0,0,0,None,1,1,0,0,2,0,0,2,0,0,0,6.0,1,1,1
14970,416660,580,98023,2019-07-06,417500,10893,1940,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14971,416680,300,98023,2019-01-31,143073,7224,2441,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
14972,416680,290,98023,2019-04-27,500000,7205,2751,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
14973,416680,100,98023,2019-11-05,420000,7357,2441,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
14974,416710,285,98023,2019-06-11,982000,10952,2290,No Nuisances,0,0,0,0,1,Puget Sound,0,0,0,0,2,0,0,4,0,0,0,5.0,0,1,1
14975,416730,260,98023,2019-06-07,420999,10560,2190,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14976,416730,190,98023,2019-06-25,385000,7020,2055,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
14977,416730,40,98023,2019-08-29,435000,9800,2010,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
14978,416760,80,98023,2019-08-27,355000,12054,2040,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14979,416770,100,98023,2019-07-01,336000,9680,1700,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14980,416770,180,98023,2019-09-18,237000,9600,1960,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,5.0,1,1,1
14981,416770,290,98023,2019-09-24,342000,9840,1470,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
14982,416795,30,98023,2019-05-07,435000,10081,2330,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
14983,416795,50,98023,2019-05-23,425000,7889,1890,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
14984,416796,420,98023,2019-07-29,145356,6893,1800,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
14985,416800,40,98023,2019-06-27,355000,14000,1300,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0
14986,416800,70,98023,2019-08-19,374000,11928,1500,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
14987,416810,290,98023,2019-02-06,305000,10374,1130,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
14988,416810,140,98023,2019-06-21,417000,10112,1600,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14989,416810,400,98023,2019-12-11,413000,9856,1600,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
14990,417300,120,98033,2019-08-16,670000,11427,1660,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14991,417460,401,98108,2019-04-08,575000,6769,2080,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14992,417460,277,98108,2019-05-03,733000,8400,1800,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,1,0
14993,417460,262,98108,2019-06-04,762000,5432,2070,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14994,417460,372,98108,2019-08-27,185935,5666,850,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,1
14995,417460,49,98108,2019-09-06,158500,6021,2280,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14996,417460,46,98108,2019-09-19,833500,10944,1910,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
14997,417460,406,98108,2019-06-05,785000,5001,2580,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
14998,417830,310,98007,2019-02-21,1160000,12332,2290,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,1
14999,417831,70,98007,2019-02-21,1200000,13587,3490,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
15000,417831,30,98007,2019-10-11,1000000,13597,2520,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
15001,417850,150,98042,2019-02-28,410000,6600,1670,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
15002,417850,400,98042,2019-03-29,397500,7346,1720,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
15003,417850,90,98042,2019-04-15,410000,7068,1570,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
15004,417850,240,98042,2019-05-06,475000,7040,2580,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
15005,417850,510,98042,2019-06-18,430000,7976,1830,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
15006,417850,70,98042,2019-08-07,424000,6803,1680,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
15007,417850,310,98042,2019-08-09,420000,7502,1520,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
15008,417850,760,98042,2019-08-29,412000,8082,1730,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
15009,417850,700,98042,2019-09-23,372300,6966,1450,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
15010,417870,50,98075,2019-05-20,1150000,73180,3720,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
15011,418010,30,98001,2019-10-18,422900,8697,1760,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
15012,418120,640,98001,2019-01-16,375000,2700,1658,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
15013,418120,140,98001,2019-02-01,399950,3102,1950,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
15014,418120,80,98001,2019-05-16,407700,2537,2050,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
15015,418120,220,98001,2019-07-19,174500,2700,1619,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
15016,418120,60,98001,2019-10-17,395000,3305,1770,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
15017,418190,60,98155,2019-05-24,488015,7200,1630,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0
15018,418440,140,98002,2019-05-01,325000,5150,1760,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,1,0
15019,418690,20,98166,2019-07-18,750000,15000,2140,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,1
15020,418700,170,98059,2019-05-14,628000,4950,2000,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
15021,418700,350,98059,2019-11-08,630000,5001,2500,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
15022,418700,120,98059,2019-11-13,640500,4501,2240,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
15023,418700,370,98059,2019-12-04,610000,4766,2020,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
15024,418720,200,98059,2019-02-28,755000,35785,2610,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
15025,418720,40,98059,2019-01-04,750000,10001,3180,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
15026,418720,20,98059,2019-10-23,723000,10001,3080,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
15027,418790,40,98178,2019-02-13,565000,9982,2300,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
15028,418830,80,98011,2019-12-09,830000,4674,2800,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
15029,418840,190,98040,2019-12-11,1525000,12322,3070,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,1,0
15030,419140,70,98033,2019-07-25,730000,9836,1830,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
15031,419180,80,98028,2019-10-09,700000,4778,2460,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
15032,419220,110,98028,2019-05-16,605000,5650,2264,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
15033,419220,160,98028,2019-10-10,649990,6172,2764,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
15034,419300,90,98198,2019-03-20,475000,7365,3066,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
15035,419300,60,98198,2019-07-10,270000,21227,1330,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
15036,419310,50,98055,2019-06-19,466500,4081,1900,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
15037,419310,10,98055,2019-07-16,490000,6063,1820,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
15038,419310,70,98055,2019-12-20,442500,3779,1790,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
15039,419390,20,98146,2019-11-15,550000,7389,1710,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
15040,419740,4,98166,2019-04-01,194693,15000,1740,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,0
15041,419740,80,98166,2019-05-14,412950,8013,1850,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
